shopid,seller_type,rating_star,display_response_rate,sku,camp_flag,main_category,p30_gmv,p30_order_cnt,follower_count,Decorated
87169487,PS,4.66,94,172,N,Mobile & Accessories,4368.44,330,4051,0
87854939,NS,4.82,95,449,N,Watches,2108.45,103,352,0
88181640,NS,4.83,95,47,N,Muslim Fashion,418.45,7,98,0
88406827,NS,4.77,95,272,N,Mobile & Accessories,375.52,16,3807,0
88588699,NS,4.89,83,18,N,Health & Beauty,1153.04,14,145,1
88632351,NS,4.17,80,74,N,Muslim Fashion,431,8,24,0
89868455,NS,4.92,94,8,N,Health & Beauty,8029.45,124,66,0
90368220,NS,4.73,94,161,N,Women's Bags,844,10,539,0
95245251,NS,4.93,94,334,N,Women Clothes,24613.76,730,3100,0
96781984,NS,4.83,95,109,N,Travel & Luggage,651.55,22,134,0
96827973,NS,5,95,309,N,"Games, Books & Hobbies",4308.5,26,159,0
96937299,NS,4.96,95,6,N,Health & Beauty,8359.47,130,460,0
97329829,NS,4.67,78,30,N,Travel & Luggage,1786.8,6,16,0
100451123,NS,4.95,95,81,N,Home & Living,3288.96,50,168,0
101167380,NS,4.92,93,282,N,Automotive,1599.03,7,56,0
104108152,NS,4.94,89,10,N,Health & Beauty,2851.01,106,9,0
104343244,NS,4.7,91,650,N,Women Clothes,500.99,10,598,0
104385443,NS,5,95,405,N,Home & Living,63.84,5,0,0
105236033,NS,4.76,92,457,N,Home & Living,1193.54,31,839,0
106407574,NS,4.87,89,92,N,Automotive,12633.84,84,287,0
109545291,PS,4.85,85,405,N,Mobile & Accessories,2335.84,124,1611,0
110686317,NS,4.93,65,41,N,Fashion Accessories,604.9,6,103,0
115161539,NS,4.86,65,427,N,Health & Beauty,248.33,13,6,0
115711490,NS,4.75,92,764,N,Sports & Outdoor,677.64,28,449,0
116694681,NS,4.81,65,3185,N,Sports & Outdoor,1685.12,42,27,0
120293184,NS,4.89,82,377,N,Health & Beauty,1094.9,50,1123,0
120308510,NS,4.86,57,388,N,Men Shoes,10254.08,97,237,0
120596832,NS,4.89,83,139,N,Fashion Accessories,1139,5,98,0
121955978,NS,5,95,521,N,Computer & Accessories,844,5,2,0
122586705,NS,4.12,94,38,N,Sports & Outdoor,737.87,6,275,0
122626059,OS,4.87,95,111,N,Health & Beauty,3781.87,38,1946,0
123784310,NS,4.84,95,43,N,Automotive,805.73,17,34,0
124459852,NS,4.97,95,6,N,"Games, Books & Hobbies",173.9,12,5,0
126419093,NS,5,78,87,N,Home & Living,189.55,15,8,0
126567958,NS,4.87,94,306,Y,Automotive,17741.29,168,77,1
127329807,NS,5,84,25,N,Muslim Fashion,477.12,8,350,0
129637126,NS,4.85,78,475,N,Home & Living,11238.4,242,756,0
131034147,NS,4.98,88,7,N,Mobile & Accessories,1066.12,14,242,0
131556551,PS,4.83,95,22,N,Muslim Fashion,11204.01,118,313,0
131620104,NS,4.72,95,343,N,Mobile & Accessories,382.38,28,4,0
131678979,NS,4.51,78,2401,N,Health & Beauty,2397.44,104,17,0
131685377,NS,4.33,95,282,N,Mobile & Accessories,4180.03,56,2615,0
131906790,NS,4.75,95,272,N,"Games, Books & Hobbies",803.22,5,10,0
132920615,NS,4.81,78,2193,N,Sports & Outdoor,1354.22,62,436,0
133047266,NS,4.33,95,64,N,Women Clothes,130.59,6,765,0
134022461,NS,4.81,92,97,N,Mobile & Accessories,377.18,43,349,0
134986846,NS,5,83,928,N,Women Shoes,470.78,11,889,0
135430391,NS,4.72,65,66,N,Sports & Outdoor,771.79,5,523,0
137160026,NS,4.67,78,122,N,Men Shoes,868.9,6,568,0
137752384,NS,5,95,23,N,Health & Beauty,654,10,1180,0
139260572,NS,4.6,95,2424,N,Home & Living,872.96,20,176,0
140018553,NS,4.76,65,879,N,Health & Beauty,731.88,16,18,0
140522319,NS,5,92,10,N,Health & Beauty,768,10,9,0
147564328,NS,4.96,85,8,N,Mobile & Accessories,2192.01,9,14,0
12875,NS,4.63,65,528,N,Women's Bags,474.58,5,5952,0
446302,NS,4.86,86,179,N,Women Clothes,310.04,5,534,0
647605,NS,4.72,84,163,N,Home & Living,448.02,17,733,0
4141438,NS,4.78,57,145,N,Health & Beauty,1752.61,38,2326,0
4439297,NS,4.95,90,47,N,Baby & Toys,16014.89,153,1099,0
4813569,NS,4.86,78,715,N,Mobile & Accessories,637.88,9,2369,0
4993175,NS,4.93,89,47,N,Muslim Fashion,619.88,18,718,0
5151949,NS,4.77,65,392,N,Home & Living,2361.67,52,1753,0
6297103,NS,4.11,57,45,N,Muslim Fashion,853,6,130,0
6563371,NS,4.8,65,95,N,Women Clothes,259.4,6,252,0
7857416,NS,4.85,86,112,N,Health & Beauty,358,9,209,0
8075240,NS,4.88,94,18,N,Muslim Fashion,933,10,111,0
8245844,NS,4.72,95,170,N,Mobile & Accessories,575.84,18,380,0
8748182,NS,4.85,57,44,N,Muslim Fashion,171.12,5,3681,0
9667318,NS,4.85,95,140,N,Home & Living,565,7,300,0
10334228,NS,4.94,89,45,N,Muslim Fashion,1176.22,22,503,0
10581825,NS,4.93,88,11,N,Muslim Fashion,2084.92,51,769,0
10757793,NS,4.88,90,765,N,Home & Living,2538,5,422,0
10793244,NS,4.91,93,216,N,Health & Beauty,986.29,27,717,0
10964259,NS,4.91,95,276,N,Sports & Outdoor,2546.14,32,201,0
11752056,NS,4.95,83,649,N,Baby & Toys,9159.06,166,1512,0
11773099,NS,4.86,65,6,N,Women Clothes,1018.08,16,120,0
11999093,NS,4.87,88,12,N,Men's Bags & Wallets,1774.25,60,147,0
12212799,NS,5,90,163,N,Home & Living,261.11,6,48,0
12423242,PS,4.97,88,9,N,Health & Beauty,9499.84,158,891,0
13371913,NS,4.97,92,14,N,Tickets & Vouchers,1734.45,45,1078,0
13890470,NS,4.83,92,62,N,Home Appliances,2538.46,9,869,1
15497029,NS,4.95,88,94,N,Health & Beauty,15710.9,383,2607,0
15504542,NS,4.87,95,80,N,Baby & Toys,2485.91,13,53,0
17141550,NS,4.54,78,632,N,Others,547,10,1407,0
17391883,NS,4.85,95,43,N,Women Clothes,272.91,16,393,0
19099264,NS,4.92,78,21,N,Baby & Toys,2143.02,24,166,0
19720904,NS,4.92,65,70,N,Muslim Fashion,1847.56,23,221,0
20010549,NS,4.95,88,5,N,Health & Beauty,4925.04,33,60,0
20105484,NS,4.75,65,269,N,Computer & Accessories,1623.34,7,58,0
20188197,PS,4.91,95,187,N,Groceries & Pets,90034.69,1055,3265,0
20522938,PS,4.91,94,192,N,Groceries & Pets,42744.35,1044,2802,0
20752725,NS,4.82,65,19,N,Health & Beauty,236.5,5,25,0
20901021,PS,4.92,95,148,N,Health & Beauty,197152.38,1788,4661,0
21324854,NS,4.87,95,182,N,Home & Living,520.25,6,148,1
21607211,NS,4.88,78,193,N,Groceries & Pets,684.43,15,1818,0
22471173,NS,5,78,11,N,Health & Beauty,803.3,5,43,0
22497518,NS,4.85,78,13,N,Men Clothes,3572,41,365,0
22783415,NS,4.89,95,48,N,Automotive,2222,23,318,0
22868008,NS,4.89,90,21,N,Mobile & Accessories,5718.45,123,688,0
24438914,NS,4.87,80,85,N,Fashion Accessories,21455.97,111,689,0
24640350,NS,4.94,90,12,N,Men's Bags & Wallets,2823.11,67,227,0
24937057,PS,4.82,84,489,N,Women Clothes,14718.86,526,4932,0
24977680,NS,4.94,93,26,N,Muslim Fashion,6631.39,57,992,0
26912085,NS,4.92,95,5,N,Health & Beauty,717,15,30,0
26966500,PS,4.9,93,84,N,Baby & Toys,5312.51,118,1073,0
28985703,NS,4.89,92,453,N,Watches,8584.29,73,883,0
29242218,PS,4.83,84,848,N,Computer & Accessories,171427.56,2091,2324,0
29570313,NS,5,91,14,N,Baby & Toys,434.96,7,114,0
29985166,NS,4.56,57,952,N,Men Shoes,6816.52,123,1300,0
29987712,NS,4.93,95,13,N,Baby & Toys,19799.77,227,813,0
30758101,NS,4.69,78,2393,N,Fashion Accessories,995.76,42,1327,0
32103880,NS,4.88,93,11,N,Muslim Fashion,10727,89,523,0
32570674,NS,4.94,84,10,N,Health & Beauty,374.71,11,66,0
32690519,NS,4.55,65,2175,N,Women Clothes,1214.23,48,2335,0
32798957,NS,4.71,94,679,N,Health & Beauty,27795.96,1478,9254,0
32870616,NS,4.6,95,39,N,Computer & Accessories,859,6,36,0
33377336,NS,4.81,86,169,N,Automotive,112.71,6,1603,0
33435851,NS,4.97,95,10,N,Health & Beauty,1500,9,53,0
33500172,NS,5,65,8,N,Muslim Fashion,237,8,185,0
35866765,PS,4.92,83,250,N,Mobile & Accessories,4842.78,89,130,0
37066322,NS,5,89,28,N,Health & Beauty,1213.78,20,1395,0
37405724,NS,4.94,57,13,N,Health & Beauty,1353.4,22,495,0
38105804,NS,4.76,89,16,N,Home & Living,621.94,10,37,0
43839605,NS,4.88,65,271,N,Mobile & Accessories,323,8,28,0
44912165,NS,5,90,28,N,Health & Beauty,110.2,5,256,0
45339433,NS,4.92,82,154,N,Home & Living,3754.4,21,75,0
50582242,NS,4.88,95,12,N,"Games, Books & Hobbies",1531.2,12,526,0
50701375,NS,4.19,65,878,N,Health & Beauty,3287.57,67,1659,0
51672231,NS,4.89,88,35,N,Baby & Toys,1560.74,36,411,0
51729204,NS,4.95,95,108,N,Health & Beauty,6737.73,160,2389,0
53296712,NS,4.84,90,139,N,Health & Beauty,1078.06,36,108,0
54569855,NS,4.82,95,33,N,Mobile & Accessories,6183,5,94,0
55200743,NS,4.83,83,201,N,Mobile & Accessories,10917.53,205,1118,0
56060891,NS,4.94,95,18,N,Muslim Fashion,573.32,10,355,0
57976629,PS,4.87,93,159,N,Mobile & Accessories,58084.84,694,10475,0
60771696,NS,4.84,88,692,N,Women Clothes,419.1,7,1922,0
61261471,PS,4.95,93,323,N,Baby & Toys,27538.9,450,2040,0
62987214,NS,4.9,92,210,N,Mobile & Accessories,347.69,14,134,0
64389754,NS,4.73,95,4481,N,Home & Living,3321.46,124,3264,0
64597385,NS,4.66,82,340,N,Automotive,464.9,15,1411,0
64609651,NS,4.85,95,14,N,Muslim Fashion,6707.24,152,3541,1
65789037,PS,4.91,78,50,N,Home & Living,9156.3,244,429,0
66320956,NS,4.88,80,30,N,Home Appliances,14475.23,89,181,0
66532743,NS,4.74,92,3313,N,Home & Living,42412.35,672,1086,0
67415733,NS,4.82,94,410,N,Health & Beauty,758.54,23,136,0
68450202,NS,4.64,57,124,N,Women's Bags,4658.64,59,2884,0
69389663,PS,4.8,80,882,N,Fashion Accessories,1657.18,101,942,0
70962567,PS,4.87,94,228,N,Baby & Toys,8212.07,186,1853,0
71414277,NS,4.67,65,602,N,Home & Living,7077.82,220,1932,0
72169546,NS,4.88,94,9,N,Automotive,1222.1,7,45,0
73576576,NS,4.81,95,170,N,Baby & Toys,781.41,22,46,0
74305040,NS,4.66,93,454,N,Mobile & Accessories,24239.25,663,2605,0
74382503,NS,4.99,95,15,N,Automotive,2403.82,56,281,0
74419123,NS,4.99,85,123,N,Health & Beauty,8399.65,72,66,0
75560424,NS,4.72,65,532,N,Mobile & Accessories,1124.83,24,8433,0
75764503,NS,4.98,78,269,N,Groceries & Pets,6410.78,158,1379,0
76307586,NS,4.98,93,39,N,Home Appliances,1173.82,7,30,0
76389372,NS,4.7,65,1044,N,Women Shoes,313.28,7,5638,0
76501019,NS,4.89,95,8,N,Automotive,1018.61,33,8,0
76646279,NS,4.81,65,510,N,Home & Living,1362.74,44,633,0
78496420,PS,4.84,81,226,N,Women Clothes,10547.46,266,2248,0
78902398,NS,4.91,95,137,N,"Games, Books & Hobbies",339,11,146,0
79724266,NS,4.96,95,26,N,Health & Beauty,2141.3,23,2,0
80647720,NS,4.98,78,22,N,Groceries & Pets,3956.81,34,101,0
80788090,PS,4.79,92,2463,N,Home & Living,3834.61,100,768,0
81547320,NS,4.84,90,147,N,Muslim Fashion,677.84,8,3079,0
81703927,NS,4.96,91,9,N,Health & Beauty,728,6,208,0
83742513,NS,4.87,65,224,N,Sports & Outdoor,3720.55,40,140,1
85263429,NS,4.82,95,8,N,Computer & Accessories,1916,5,1,0
85369163,PS,4.85,57,192,N,Mobile & Accessories,13636.56,970,2609,0
86030426,PS,4.86,90,7,N,Muslim Fashion,20828.34,238,449,0
86380171,NS,5,86,209,N,Automotive,1219.96,5,999,0
88018212,NS,4.92,81,699,N,Health & Beauty,1367.1,39,276,0
89987220,NS,4.93,95,63,N,Mobile & Accessories,1317.64,73,69,0
90105813,PS,4.69,93,205,N,Mobile & Accessories,16333.79,441,614,0
91033770,NS,4.84,91,36,N,Women Clothes,435.4,21,4499,0
91045460,PS,4.73,78,2629,N,Automotive,10076.11,395,781,0
91957316,PS,4.9,95,251,N,"Games, Books & Hobbies",5020.69,74,28,0
95601556,NS,4.75,65,26,N,Health & Beauty,625.52,17,16,0
96536823,NS,4.95,95,153,N,Fashion Accessories,788.16,39,834,0
97863436,NS,4.64,94,268,N,Mobile & Accessories,6637.27,257,1152,0
98276988,NS,5,84,244,N,Automotive,4691.88,6,1223,0
100102904,NS,4.82,92,820,N,Fashion Accessories,1739.6,47,4019,0
100197011,NS,4.62,93,755,N,Women Clothes,181,5,2887,0
100490701,NS,4.87,90,321,N,Home & Living,262.03,12,417,0
100783130,NS,4.84,95,1098,N,Home & Living,480.35,78,1610,0
101355675,NS,5,57,21,N,Others,1355.89,15,1058,0
102366672,PS,4.91,95,160,N,Mobile & Accessories,2870.65,129,485,0
106385716,NS,4.78,87,2150,N,Home & Living,590.76,31,14,0
106405821,NS,4.91,93,360,Y,Health & Beauty,2696.47,106,1475,1
106474805,NS,4.92,95,18,Y,Mobile & Accessories,931.37,23,9,1
107847227,NS,4.87,86,57,N,Home & Living,1658.02,44,24,0
111573883,NS,4.95,95,593,N,Mobile & Accessories,1158.56,45,2085,0
113180880,NS,4.76,65,2546,N,Home & Living,2339.52,16,26,0
113458389,NS,4.81,95,113,N,Health & Beauty,5650.03,42,769,0
115079963,NS,4.75,78,223,N,Automotive,2599.44,74,492,0
115671284,NS,4.93,78,70,N,Mobile & Accessories,7918.62,135,110,0
115789102,NS,4.82,93,931,N,Women's Bags,3396.44,120,116,0
115821211,NS,5,90,1367,N,Women Shoes,315.75,5,8304,0
115919677,NS,4.93,89,105,N,Men's Bags & Wallets,3795.64,55,2770,0
116506262,NS,4.49,93,3183,N,Women Clothes,1581,29,737,0
116557622,NS,4.95,78,300,N,Health & Beauty,505.84,9,24,0
116561125,NS,4.92,57,203,N,Health & Beauty,754.18,17,3,0
117559843,NS,4.89,85,561,N,Home & Living,1069.64,38,871,0
120307055,NS,4.97,89,9,N,Groceries & Pets,844.48,18,122,0
120910465,NS,4.86,86,526,N,Mobile & Accessories,1316.86,6,2,0
122283869,NS,4.87,91,1250,N,Fashion Accessories,2098.13,53,1238,0
124164622,NS,4.75,57,160,N,Women Clothes,571.2,16,340,0
126142623,NS,4.61,65,13,N,Home & Living,2398.4,29,1354,0
126591363,NS,4.62,78,2268,N,Home & Living,392.35,19,893,0
127678231,NS,4.93,95,311,N,Watches,5515,17,446,0
129771399,NS,4.71,57,885,N,Mobile & Accessories,681.1,17,2675,0
130090729,NS,4.96,78,2792,N,Home & Living,983.74,27,12,0
130305836,NS,5,89,154,N,Home & Living,1024.6,7,952,0
132934384,NS,4.88,57,610,N,Home & Living,1032.2,28,1025,0
133106814,NS,4.81,95,297,N,Women Shoes,3492.11,98,663,0
133160703,NS,4.94,88,128,N,Health & Beauty,348.96,5,21,0
133259879,NS,4.65,93,194,N,Women Clothes,2960.15,27,785,0
133312306,NS,5,65,21,N,Baby & Toys,213.26,5,11,0
133457041,NS,4.75,95,203,N,Men Clothes,808.5,20,716,0
134043662,PS,4.91,93,13,N,Automotive,3789.23,107,169,0
134443216,NS,4.86,86,50,N,Women Shoes,3320.85,20,55,0
135650244,NS,4.96,95,24,N,Groceries & Pets,19489.49,237,145,0
135824340,NS,5,95,251,N,Baby & Toys,816.12,20,1996,0
136117941,NS,4.87,95,105,N,Mobile & Accessories,2066.86,51,546,0
140236829,NS,4.89,78,69,N,Mobile & Accessories,3316.15,73,85,0
140633544,NS,5,65,51,N,Home & Living,294.45,8,160,0
140876190,NS,4.75,65,11,N,Baby & Toys,208,6,6,0
140994925,OS,4.86,94,12,N,Groceries & Pets,3818.81,895,1143,0
141717339,NS,4.35,94,269,N,Women Clothes,1997.77,36,393,0
144648848,NS,4.33,78,266,N,Baby & Toys,332.14,11,290,0
149455180,NS,4.75,95,72,N,"Games, Books & Hobbies",339.95,8,510,0
149555590,NS,5,95,209,N,Women Clothes,149.85,6,211,0
57511,NS,4.89,94,15,N,Health & Beauty,2313.79,57,856,0
758344,NS,4.8,95,453,N,Mobile & Accessories,762,17,125,0
1415814,NS,4.9,95,132,N,Fashion Accessories,558.7,5,86,0
2481548,NS,5,78,44,N,Home & Living,674.38,13,46,1
2701543,NS,4.9,92,53,N,Home & Living,1451.38,25,724,0
2833777,NS,4.76,88,112,N,Women Clothes,135.09,7,544,0
3589702,NS,4.68,94,22,N,Health & Beauty,2350,5,1470,0
4371119,NS,4.77,83,72,N,Home & Living,610.74,10,829,0
5062490,NS,4.25,65,57,N,Groceries & Pets,306.17,6,237,0
5367548,OS,4.86,65,15,N,Home Appliances,32993.62,119,1964,0
6074401,NS,4.95,57,10,N,Groceries & Pets,3074.71,68,55,0
6086800,NS,4.87,65,941,N,Groceries & Pets,5032.2,52,1283,0
6187015,PS,4.98,78,83,N,"Games, Books & Hobbies",4031.09,88,1485,0
6806945,NS,4.73,93,437,N,Women Shoes,9611.16,299,6372,0
8571653,NS,4.98,92,98,N,Baby & Toys,293.25,8,142,0
9687951,PS,4.71,88,2678,N,Fashion Accessories,41903.61,1571,3290,0
9716113,NS,4.93,95,37,N,Home & Living,5073.83,24,353,0
9759999,NS,4.97,65,115,N,"Games, Books & Hobbies",5278.61,25,470,0
10006973,NS,4.95,93,70,N,Health & Beauty,7793.95,48,102,0
12001994,NS,4.62,90,91,N,Men Clothes,3059,46,321,0
13127786,NS,5,95,24,N,Muslim Fashion,1935,23,127,0
13383106,NS,4.77,78,183,N,Home & Living,2712.8,34,679,0
13491469,NS,4.89,78,907,N,Baby & Toys,20008.28,407,31362,0
13546086,NS,4.75,82,313,N,Watches,18807.53,721,4332,0
14764122,NS,4.97,86,97,N,Health & Beauty,2967.45,31,867,0
17012409,NS,4.97,95,126,N,Health & Beauty,950.73,17,246,0
17330321,NS,4.9,90,496,N,Women Clothes,9446.33,64,403,0
18854908,NS,4.83,65,675,N,Health & Beauty,1821.56,10,416,1
19216689,PS,4.72,89,3799,N,Women Clothes,105247.43,3150,9840,0
19221958,NS,4.99,95,20,N,Health & Beauty,1165.26,19,519,0
19313440,NS,4.7,87,143,N,Health & Beauty,980,7,367,0
20788066,NS,4.84,95,103,N,Women Clothes,588.12,20,253,0
21484599,NS,4.85,65,33,N,Others,349.5,11,444,0
21669111,NS,4.98,95,130,N,Baby & Toys,1594.71,17,131,0
22603786,NS,4.95,91,72,N,Muslim Fashion,2506.93,37,417,0
22662211,OS,4.85,81,669,N,Women Clothes,6684.41,113,34940,0
23595422,NS,4.9,78,10,N,Groceries & Pets,429.77,9,136,0
25082445,NS,4.93,91,83,Y,Women Shoes,2046.98,75,632,1
28315500,NS,4.84,95,122,N,Baby & Toys,1098.63,44,1477,0
28318433,PS,4.85,84,29,N,Muslim Fashion,2210,49,238,0
28828221,NS,4.91,93,298,N,Sports & Outdoor,34551.67,248,1347,0
29046912,NS,4.62,65,107,N,Home & Living,1513.19,14,49,0
29273514,NS,4.82,88,497,N,Mobile & Accessories,9464.83,35,174,0
29979471,NS,4.67,57,15,N,Automotive,4160,14,199,0
30778284,NS,5,87,40,N,Muslim Fashion,666.13,12,315,0
30989278,NS,4.7,88,5479,N,Women Clothes,78569.71,2812,31324,0
31614913,NS,5,95,7,N,"Games, Books & Hobbies",361,6,483,0
32603523,NS,4.88,57,686,N,Women Clothes,592.42,9,25,0
33849311,NS,4.9,82,50,N,Muslim Fashion,2900.21,38,204,0
35371901,NS,4.85,93,792,N,Home & Living,6467.75,94,917,0
35459071,PS,4.79,78,2028,N,Watches,10599.62,200,12562,0
35590572,PS,4.92,78,386,N,Health & Beauty,23430.1,543,2604,0
36037971,NS,4.97,90,53,N,Groceries & Pets,3111.86,66,160,0
36092053,NS,4.89,95,18,N,Home & Living,438,5,88,0
37990451,NS,4.7,89,799,N,Fashion Accessories,29042.89,1076,2416,0
38297426,NS,4.84,88,23,N,Groceries & Pets,7446.34,123,260,0
38559937,NS,4.94,95,26,N,Health & Beauty,378.23,12,592,0
39186269,NS,4.95,95,76,N,Health & Beauty,2684.53,39,895,0
41463696,PS,4.9,95,6,N,Home Appliances,20591.82,147,95,0
43523657,NS,4.97,93,38,N,Health & Beauty,5317.57,120,240,0
43757184,NS,4.92,84,108,N,Groceries & Pets,464.16,14,145,0
44338857,PS,4.94,93,327,N,"Games, Books & Hobbies",56724.14,1018,2737,0
44563895,NS,4.92,78,38,N,Health & Beauty,1250.74,21,486,0
46681607,NS,4.99,95,15,N,Tickets & Vouchers,23273,772,95,0
47505690,PS,4.74,95,293,N,Mobile & Accessories,59994.21,187,1085,0
48030645,NS,5,95,31,N,"Games, Books & Hobbies",970.6,17,60,0
48341807,NS,4.91,87,62,N,Muslim Fashion,715,8,562,0
48959355,NS,4.85,65,424,N,Mobile & Accessories,8473.87,155,1562,0
51303114,NS,4.9,65,19,N,Health & Beauty,18561.36,191,949,0
53102970,NS,4.96,95,13,N,Health & Beauty,3571.7,29,467,0
53658097,PS,4.94,95,46,N,Health & Beauty,45152.64,379,1446,0
55706354,PS,4.95,95,10,N,Groceries & Pets,11637.24,216,711,0
55936213,NS,4.64,65,308,N,Fashion Accessories,147.05,7,217,0
58717544,PS,4.78,95,485,N,Mobile & Accessories,14786.01,697,2142,0
60538768,NS,4.93,93,298,N,Home & Living,3283.79,84,508,0
61098042,NS,4.87,78,28,N,Home & Living,514.58,9,58,0
61941675,NS,4.88,95,2117,N,Fashion Accessories,720.3,25,3181,0
62396731,NS,4.72,78,261,N,Mobile & Accessories,850.48,21,493,0
63507834,NS,4.79,78,1555,N,Automotive,4300.19,81,83,1
63562653,NS,4.49,89,1462,N,Home & Living,5683.97,198,714,0
64035028,NS,5,90,44,N,Home & Living,349.91,5,80,0
64953852,NS,4.91,94,44,N,Health & Beauty,9946.62,125,438,0
65102568,PS,4.92,95,40,N,Home & Living,1716.18,72,2935,0
65652636,NS,4.76,84,479,N,Women Clothes,298.69,9,3619,0
65733403,NS,4.88,78,122,N,Sports & Outdoor,1889,13,70,0
67235180,NS,4.9,88,43,N,Men Clothes,367.39,9,1640,0
69629559,NS,4.96,95,168,N,Men Clothes,918.67,21,2670,0
70473758,NS,4.48,57,165,N,Health & Beauty,1230.49,29,1034,0
70780493,NS,4.76,57,270,N,Women Shoes,4269.91,141,1315,0
70964019,PS,4.83,93,7705,N,Home & Living,45190.22,1469,3793,0
70975806,NS,4.92,95,445,Y,Home & Living,8481.78,32,125,1
72484822,PS,4.76,90,688,N,Mobile & Accessories,16583.05,506,2611,0
72541272,NS,4.86,57,75,N,Fashion Accessories,171.37,6,333,0
72897699,NS,5,90,25,N,Home & Living,1180.53,17,48,0
73449206,NS,4.86,65,244,N,Automotive,516,5,288,0
74376979,PS,4.89,87,245,N,Home & Living,14390.79,175,5551,0
74553496,NS,4.8,57,254,N,Automotive,759.3,10,100,0
75792398,NS,4.96,90,17,N,Health & Beauty,430.08,8,457,0
75877974,NS,4.88,95,76,N,Automotive,1708.27,24,21,0
77099039,NS,4.88,95,64,N,Sports & Outdoor,2141.41,29,985,0
77260498,PS,4.94,95,271,N,Health & Beauty,9761.71,143,406,0
77467152,NS,4.81,91,212,N,Health & Beauty,1388,8,58,0
78432354,NS,5,65,57,N,Health & Beauty,1513.16,13,39,0
79536979,NS,4.91,95,62,N,Men Shoes,364.27,6,9,0
80533917,NS,4.92,95,10,N,Home & Living,1555.46,8,13,0
81062346,NS,4.65,57,40,N,Groceries & Pets,604.82,15,63,0
81432359,NS,4.88,95,60,N,Muslim Fashion,4735.71,104,583,0
81500604,NS,4.99,90,432,N,Fashion Accessories,14755.08,106,389,0
81807320,NS,4.83,78,34,N,Home & Living,256.98,7,146,0
82042920,NS,4.91,78,1180,N,"Games, Books & Hobbies",267.6,5,2421,0
83696170,NS,4.65,89,343,N,Baby & Toys,4446.51,218,195,0
85765353,NS,5,95,147,N,Muslim Fashion,848,6,44,0
86930022,NS,4.8,92,766,N,Men Shoes,1091.75,20,847,0
87976682,PS,4.76,57,3478,N,Home & Living,5026.2,152,2391,0
88243439,NS,4.31,65,6452,N,Men Clothes,411.44,9,441,0
89218135,NS,5,95,124,Y,Women Clothes,3875,27,234,1
90126474,NS,4.81,82,135,N,Women Clothes,2287.46,22,3399,0
90175314,NS,4.68,84,123,N,Women's Bags,443.5,7,1199,0
90936299,NS,4.72,88,10,N,Home & Living,483.41,8,748,0
91280363,NS,4.65,89,434,N,Women's Bags,242.8,5,788,0
91300279,NS,4.68,90,1067,N,Baby & Toys,120.96,6,5,0
91646262,NS,4.93,95,219,N,Computer & Accessories,866.4,27,11,0
93755054,PS,4.85,78,2566,N,Sports & Outdoor,9399.74,301,327,0
95818916,NS,4.89,85,1345,N,Computer & Accessories,526.5,7,1489,0
96672991,PS,4.8,81,371,N,Health & Beauty,3554.22,111,2244,0
96950697,NS,4.94,87,373,N,Fashion Accessories,632.7,17,53,0
97080014,NS,4.67,65,64,N,Automotive,905.52,12,54,0
97097471,PS,4.87,95,1294,N,Mobile & Accessories,3523.2,196,5605,0
98061818,NS,4.93,78,32,N,Men Clothes,468.5,8,43,0
99574367,NS,4.93,95,421,N,Women Clothes,245.13,5,367,0
99852143,NS,4.88,93,164,N,Groceries & Pets,14244.53,211,379,0
101442344,NS,4.94,87,161,N,Home & Living,9912.09,141,174,0
102636399,PS,4.84,95,304,N,Mobile & Accessories,9456.24,249,265,0
102694989,NS,4.88,78,381,N,Baby & Toys,10750.57,94,417,0
104584951,NS,4.78,57,38,N,Automotive,369.65,6,16,0
106773091,NS,4.81,92,312,N,Men Shoes,7897.19,54,1688,0
107965999,NS,4.91,90,609,N,Home & Living,1618.14,15,617,0
108317019,NS,4.54,82,146,N,Baby & Toys,1582.87,6,1499,0
108479552,PS,4.97,95,182,N,Sports & Outdoor,5636.79,60,183,0
109547514,NS,4.56,86,75,N,Fashion Accessories,415.54,8,40,0
109621991,NS,4.7,89,112,N,Mobile & Accessories,753.8,17,77,0
110150200,NS,5,91,37,N,Health & Beauty,759,7,33,0
110211509,NS,4.88,91,51,N,Men's Bags & Wallets,7227.9,108,58,0
111585462,PS,4.87,95,9,N,Health & Beauty,7550.58,49,80,0
111826724,NS,4.59,95,69,N,Women Clothes,389.43,16,16,1
112484770,NS,4.8,95,630,N,Women Clothes,372.3,6,784,0
115524496,NS,4.94,95,220,N,Home & Living,505.7,10,45,0
